Source,Target,Type,Kind,Id,Label,Weight
4,68,Undirected,rank-10,1113,rank-10,1.0
4,99,Undirected,rank-10,1114,rank-10,2.0
4,100,Undirected,rank-10,1115,rank-10,2.0
4,101,Undirected,rank-10,1116,rank-10,1.0
4,110,Undirected,rank-10,1117,rank-10,2.0
4,120,Undirected,rank-10,1118,rank-10,1.0
4,123,Undirected,rank-10,1119,rank-10,2.0
4,133,Undirected,rank-10,1120,rank-10,1.0
4,134,Undirected,rank-10,1121,rank-10,2.0
4,169,Undirected,rank-10,1122,rank-10,1.0
4,170,Undirected,rank-10,1123,rank-10,1.0
4,176,Undirected,rank-10,1124,rank-10,1.0
4,177,Undirected,rank-10,1125,rank-10,1.0
4,181,Undirected,rank-10,1126,rank-10,1.0
5,7,Undirected,rank-10,1127,rank-10,2.0
5,16,Undirected,rank-10,1128,rank-10,1.0
5,31,Undirected,rank-10,1129,rank-10,2.0
5,36,Undirected,rank-10,1130,rank-10,1.0
5,37,Undirected,rank-10,1131,rank-10,3.0
5,45,Undirected,rank-10,1132,rank-10,2.0
5,98,Undirected,rank-10,1133,rank-10,2.0
5,101,Undirected,rank-10,1134,rank-10,1.0
5,132,Undirected,rank-10,1135,rank-10,3.0
5,134,Undirected,rank-10,1136,rank-10,2.0
5,135,Undirected,rank-10,1137,rank-10,1.0
5,166,Undirected,rank-10,1138,rank-10,2.0
5,177,Undirected,rank-10,1139,rank-10,2.0
6,36,Undirected,rank-10,1140,rank-10,1.0
6,99,Undirected,rank-10,1141,rank-10,2.0
6,100,Undirected,rank-10,1142,rank-10,2.0
6,101,Undirected,rank-10,1143,rank-10,1.0
6,103,Undirected,rank-10,1144,rank-10,2.0
6,121,Undirected,rank-10,1145,rank-10,2.0
6,124,Undirected,rank-10,1146,rank-10,1.0
6,133,Undirected,rank-10,1147,rank-10,2.0
6,134,Undirected,rank-10,1148,rank-10,1.0
6,154,Undirected,rank-10,1149,rank-10,1.0
6,155,Undirected,rank-10,1150,rank-10,1.0
6,163,Undirected,rank-10,1151,rank-10,1.0
6,167,Undirected,rank-10,1152,rank-10,1.0
6,176,Undirected,rank-10,1153,rank-10,1.0
7,102,Undirected,rank-10,1154,rank-10,2.0
7,111,Undirected,rank-10,1155,rank-10,2.0
7,121,Undirected,rank-10,1156,rank-10,2.0
7,132,Undirected,rank-10,1157,rank-10,2.0
7,154,Undirected,rank-10,1158,rank-10,1.0
7,162,Undirected,rank-10,1159,rank-10,1.0
7,167,Undirected,rank-10,1160,rank-10,1.0
8,36,Undirected,rank-10,1161,rank-10,1.0
8,103,Undirected,rank-10,1162,rank-10,1.0
8,123,Undirected,rank-10,1163,rank-10,1.0
8,124,Undirected,rank-10,1164,rank-10,1.0
8,155,Undirected,rank-10,1165,rank-10,1.0
8,167,Undirected,rank-10,1166,rank-10,1.0
9,71,Undirected,rank-10,1167,rank-10,1.0
9,102,Undirected,rank-10,1168,rank-10,1.0
9,120,Undirected,rank-10,1169,rank-10,1.0
9,122,Undirected,rank-10,1170,rank-10,1.0
9,125,Undirected,rank-10,1171,rank-10,2.0
9,129,Undirected,rank-10,1172,rank-10,1.0
9,146,Undirected,rank-10,1173,rank-10,1.0
9,147,Undirected,rank-10,1174,rank-10,1.0
9,152,Undirected,rank-10,1175,rank-10,1.0
9,154,Undirected,rank-10,1176,rank-10,2.0
9,155,Undirected,rank-10,1177,rank-10,1.0
9,166,Undirected,rank-10,1178,rank-10,2.0
10,68,Undirected,rank-10,1179,rank-10,1.0
10,71,Undirected,rank-10,1180,rank-10,1.0
10,72,Undirected,rank-10,1181,rank-10,1.0
10,73,Undirected,rank-10,1182,rank-10,1.0
10,123,Undirected,rank-10,1183,rank-10,1.0
10,147,Undirected,rank-10,1184,rank-10,1.0
10,163,Undirected,rank-10,1185,rank-10,1.0
11,69,Undirected,rank-10,1186,rank-10,1.0
11,70,Undirected,rank-10,1187,rank-10,1.0
11,72,Undirected,rank-10,1188,rank-10,2.0
11,120,Undirected,rank-10,1189,rank-10,1.0
11,121,Undirected,rank-10,1190,rank-10,1.0
11,122,Undirected,rank-10,1191,rank-10,1.0
11,129,Undirected,rank-10,1192,rank-10,1.0
11,146,Undirected,rank-10,1193,rank-10,1.0
11,162,Undirected,rank-10,1194,rank-10,1.0
12,16,Undirected,rank-10,1195,rank-10,2.0
12,78,Undirected,rank-10,1196,rank-10,1.0
12,83,Undirected,rank-10,1197,rank-10,1.0
12,90,Undirected,rank-10,1198,rank-10,2.0
12,93,Undirected,rank-10,1199,rank-10,1.0
12,94,Undirected,rank-10,1200,rank-10,1.0
12,95,Undirected,rank-10,1201,rank-10,1.0
12,108,Undirected,rank-10,1202,rank-10,2.0
12,118,Undirected,rank-10,1203,rank-10,1.0
12,126,Undirected,rank-10,1204,rank-10,1.0
12,173,Undirected,rank-10,1205,rank-10,2.0
13,15,Undirected,rank-10,1206,rank-10,1.0
13,83,Undirected,rank-10,1207,rank-10,1.0
13,89,Undirected,rank-10,1208,rank-10,1.0
13,91,Undirected,rank-10,1209,rank-10,1.0
13,119,Undirected,rank-10,1210,rank-10,2.0
13,172,Undirected,rank-10,1211,rank-10,1.0
14,16,Undirected,rank-10,1212,rank-10,1.0
14,18,Undirected,rank-10,1213,rank-10,2.0
14,19,Undirected,rank-10,1214,rank-10,1.0
14,91,Undirected,rank-10,1215,rank-10,1.0
14,93,Undirected,rank-10,1216,rank-10,1.0
14,108,Undirected,rank-10,1217,rank-10,1.0
14,118,Undirected,rank-10,1218,rank-10,1.0
14,126,Undirected,rank-10,1219,rank-10,1.0
14,139,Undirected,rank-10,1220,rank-10,1.0
14,164,Undirected,rank-10,1221,rank-10,2.0
15,17,Undirected,rank-10,1222,rank-10,1.0
15,18,Undirected,rank-10,1223,rank-10,2.0
15,75,Undirected,rank-10,1224,rank-10,1.0
15,80,Undirected,rank-10,1225,rank-10,1.0
15,82,Undirected,rank-10,1226,rank-10,2.0
15,83,Undirected,rank-10,1227,rank-10,1.0
15,88,Undirected,rank-10,1228,rank-10,2.0
15,90,Undirected,rank-10,1229,rank-10,2.0
15,94,Undirected,rank-10,1230,rank-10,1.0
15,109,Undirected,rank-10,1231,rank-10,1.0
15,112,Undirected,rank-10,1232,rank-10,1.0
15,118,Undirected,rank-10,1233,rank-10,1.0
15,119,Undirected,rank-10,1234,rank-10,1.0
15,127,Undirected,rank-10,1235,rank-10,1.0
15,138,Undirected,rank-10,1236,rank-10,2.0
15,139,Undirected,rank-10,1237,rank-10,2.0
15,164,Undirected,rank-10,1238,rank-10,2.0
15,165,Undirected,rank-10,1239,rank-10,3.0
15,172,Undirected,rank-10,1240,rank-10,1.0
16,44,Undirected,rank-10,1241,rank-10,1.0
16,78,Undirected,rank-10,1242,rank-10,1.0
16,85,Undirected,rank-10,1243,rank-10,1.0
16,88,Undirected,rank-10,1244,rank-10,1.0
16,90,Undirected,rank-10,1245,rank-10,1.0
16,93,Undirected,rank-10,1246,rank-10,2.0
16,95,Undirected,rank-10,1247,rank-10,1.0
16,108,Undirected,rank-10,1248,rank-10,2.0
16,126,Undirected,rank-10,1249,rank-10,2.0
16,165,Undirected,rank-10,1250,rank-10,1.0
17,79,Undirected,rank-10,1251,rank-10,1.0
17,84,Undirected,rank-10,1252,rank-10,1.0
17,89,Undirected,rank-10,1253,rank-10,1.0
17,91,Undirected,rank-10,1254,rank-10,2.0
18,20,Undirected,rank-10,1255,rank-10,2.0
18,38,Undirected,rank-10,1256,rank-10,1.0
18,41,Undirected,rank-10,1257,rank-10,3.0
18,42,Undirected,rank-10,1258,rank-10,2.0
18,44,Undirected,rank-10,1259,rank-10,1.0
18,52,Undirected,rank-10,1260,rank-10,1.0
18,66,Undirected,rank-10,1261,rank-10,2.0
18,112,Undirected,rank-10,1262,rank-10,2.0
18,113,Undirected,rank-10,1263,rank-10,2.0
18,120,Undirected,rank-10,1264,rank-10,2.0
18,136,Undirected,rank-10,1265,rank-10,3.0
18,137,Undirected,rank-10,1266,rank-10,3.0
18,138,Undirected,rank-10,1267,rank-10,4.0
18,139,Undirected,rank-10,1268,rank-10,2.0
18,153,Undirected,rank-10,1269,rank-10,3.0
18,164,Undirected,rank-10,1270,rank-10,3.0
18,174,Undirected,rank-10,1271,rank-10,5.0
19,21,Undirected,rank-10,1272,rank-10,2.0
19,23,Undirected,rank-10,1273,rank-10,1.0
19,26,Undirected,rank-10,1274,rank-10,1.0
19,50,Undirected,rank-10,1275,rank-10,1.0
19,51,Undirected,rank-10,1276,rank-10,1.0
19,52,Undirected,rank-10,1277,rank-10,1.0
19,54,Undirected,rank-10,1278,rank-10,1.0
19,67,Undirected,rank-10,1279,rank-10,1.0
19,91,Undirected,rank-10,1280,rank-10,1.0
19,119,Undirected,rank-10,1281,rank-10,2.0
19,139,Undirected,rank-10,1282,rank-10,2.0
19,165,Undirected,rank-10,1283,rank-10,3.0
19,170,Undirected,rank-10,1284,rank-10,1.0
19,175,Undirected,rank-10,1285,rank-10,2.0
20,22,Undirected,rank-10,1286,rank-10,1.0
20,26,Undirected,rank-10,1287,rank-10,1.0
20,28,Undirected,rank-10,1288,rank-10,1.0
20,50,Undirected,rank-10,1289,rank-10,1.0
20,53,Undirected,rank-10,1290,rank-10,1.0
20,56,Undirected,rank-10,1291,rank-10,1.0
20,61,Undirected,rank-10,1292,rank-10,2.0
20,66,Undirected,rank-10,1293,rank-10,1.0
20,112,Undirected,rank-10,1294,rank-10,2.0
20,151,Undirected,rank-10,1295,rank-10,1.0
20,159,Undirected,rank-10,1296,rank-10,1.0
21,29,Undirected,rank-10,1297,rank-10,2.0
21,60,Undirected,rank-10,1298,rank-10,2.0
21,113,Undirected,rank-10,1299,rank-10,2.0
21,150,Undirected,rank-10,1300,rank-10,1.0
21,158,Undirected,rank-10,1301,rank-10,2.0
22,24,Undirected,rank-10,1302,rank-10,3.0
22,61,Undirected,rank-10,1303,rank-10,2.0
22,67,Undirected,rank-10,1304,rank-10,1.0
22,112,Undirected,rank-10,1305,rank-10,2.0
22,145,Undirected,rank-10,1306,rank-10,2.0
22,154,Undirected,rank-10,1307,rank-10,2.0
22,155,Undirected,rank-10,1308,rank-10,1.0
22,157,Undirected,rank-10,1309,rank-10,2.0
22,167,Undirected,rank-10,1310,rank-10,1.0
23,25,Undirected,rank-10,1311,rank-10,1.0
23,60,Undirected,rank-10,1312,rank-10,1.0
23,113,Undirected,rank-10,1313,rank-10,1.0
23,115,Undirected,rank-10,1314,rank-10,1.0
23,144,Undirected,rank-10,1315,rank-10,1.0
23,154,Undirected,rank-10,1316,rank-10,1.0
23,155,Undirected,rank-10,1317,rank-10,1.0
23,157,Undirected,rank-10,1318,rank-10,1.0
24,61,Undirected,rank-10,1319,rank-10,2.0
24,96,Undirected,rank-10,1320,rank-10,2.0
24,112,Undirected,rank-10,1321,rank-10,2.0
24,114,Undirected,rank-10,1322,rank-10,2.0
24,154,Undirected,rank-10,1323,rank-10,2.0
24,155,Undirected,rank-10,1324,rank-10,2.0
24,156,Undirected,rank-10,1325,rank-10,2.0
24,157,Undirected,rank-10,1326,rank-10,2.0
24,160,Undirected,rank-10,1327,rank-10,2.0
24,168,Undirected,rank-10,1328,rank-10,4.0
24,176,Undirected,rank-10,1329,rank-10,1.0
24,178,Undirected,rank-10,1330,rank-10,1.0
24,179,Undirected,rank-10,1331,rank-10,3.0
24,180,Undirected,rank-10,1332,rank-10,4.0
25,97,Undirected,rank-10,1333,rank-10,2.0
25,133,Undirected,rank-10,1334,rank-10,2.0
25,169,Undirected,rank-10,1335,rank-10,1.0
25,170,Undirected,rank-10,1336,rank-10,1.0
25,178,Undirected,rank-10,1337,rank-10,2.0
25,181,Undirected,rank-10,1338,rank-10,2.0
26,60,Undirected,rank-10,1339,rank-10,1.0
26,113,Undirected,rank-10,1340,rank-10,1.0
26,115,Undirected,rank-10,1341,rank-10,1.0
26,144,Undirected,rank-10,1342,rank-10,1.0
26,155,Undirected,rank-10,1343,rank-10,1.0
26,156,Undirected,rank-10,1344,rank-10,1.0
26,157,Undirected,rank-10,1345,rank-10,1.0
27,29,Undirected,rank-10,1346,rank-10,1.0
27,59,Undirected,rank-10,1347,rank-10,1.0
27,61,Undirected,rank-10,1348,rank-10,2.0
27,112,Undirected,rank-10,1349,rank-10,2.0
27,114,Undirected,rank-10,1350,rank-10,2.0
27,145,Undirected,rank-10,1351,rank-10,2.0
27,155,Undirected,rank-10,1352,rank-10,1.0
27,156,Undirected,rank-10,1353,rank-10,1.0
28,45,Undirected,rank-10,1354,rank-10,1.0
28,57,Undirected,rank-10,1355,rank-10,1.0
28,58,Undirected,rank-10,1356,rank-10,1.0
28,59,Undirected,rank-10,1357,rank-10,1.0
28,60,Undirected,rank-10,1358,rank-10,1.0
28,113,Undirected,rank-10,1359,rank-10,1.0
28,144,Undirected,rank-10,1360,rank-10,1.0
28,150,Undirected,rank-10,1361,rank-10,1.0
28,158,Undirected,rank-10,1362,rank-10,1.0
29,56,Undirected,rank-10,1363,rank-10,1.0
29,59,Undirected,rank-10,1364,rank-10,1.0
29,61,Undirected,rank-10,1365,rank-10,1.0
29,112,Undirected,rank-10,1366,rank-10,1.0
29,114,Undirected,rank-10,1367,rank-10,1.0
29,150,Undirected,rank-10,1368,rank-10,1.0
29,158,Undirected,rank-10,1369,rank-10,2.0
30,96,Undirected,rank-10,1370,rank-10,2.0
30,98,Undirected,rank-10,1371,rank-10,1.0
30,100,Undirected,rank-10,1372,rank-10,1.0
31,37,Undirected,rank-10,1373,rank-10,2.0
31,44,Undirected,rank-10,1374,rank-10,1.0
31,45,Undirected,rank-10,1375,rank-10,2.0
31,97,Undirected,rank-10,1376,rank-10,1.0
31,99,Undirected,rank-10,1377,rank-10,1.0
31,101,Undirected,rank-10,1378,rank-10,1.0
31,132,Undirected,rank-10,1379,rank-10,2.0
31,134,Undirected,rank-10,1380,rank-10,2.0
31,177,Undirected,rank-10,1381,rank-10,2.0
31,180,Undirected,rank-10,1382,rank-10,2.0
32,34,Undirected,rank-10,1383,rank-10,1.0
32,44,Undirected,rank-10,1384,rank-10,2.0
32,76,Undirected,rank-10,1385,rank-10,1.0
32,78,Undirected,rank-10,1386,rank-10,1.0
32,87,Undirected,rank-10,1387,rank-10,2.0
32,105,Undirected,rank-10,1388,rank-10,1.0
32,141,Undirected,rank-10,1389,rank-10,1.0
32,152,Undirected,rank-10,1390,rank-10,1.0
32,153,Undirected,rank-10,1391,rank-10,1.0
33,35,Undirected,rank-10,1392,rank-10,1.0
33,79,Undirected,rank-10,1393,rank-10,1.0
33,87,Undirected,rank-10,1394,rank-10,1.0
33,143,Undirected,rank-10,1395,rank-10,1.0
33,152,Undirected,rank-10,1396,rank-10,1.0
34,40,Undirected,rank-10,1397,rank-10,1.0
34,76,Undirected,rank-10,1398,rank-10,2.0
34,80,Undirected,rank-10,1399,rank-10,1.0
34,82,Undirected,rank-10,1400,rank-10,1.0
34,92,Undirected,rank-10,1401,rank-10,1.0
34,106,Undirected,rank-10,1402,rank-10,2.0
34,118,Undirected,rank-10,1403,rank-10,1.0
34,136,Undirected,rank-10,1404,rank-10,2.0
35,37,Undirected,rank-10,1405,rank-10,3.0
35,75,Undirected,rank-10,1406,rank-10,1.0
35,79,Undirected,rank-10,1407,rank-10,1.0
35,93,Undirected,rank-10,1408,rank-10,1.0
35,95,Undirected,rank-10,1409,rank-10,1.0
35,104,Undirected,rank-10,1410,rank-10,1.0
35,106,Undirected,rank-10,1411,rank-10,1.0
35,107,Undirected,rank-10,1412,rank-10,2.0
35,127,Undirected,rank-10,1413,rank-10,1.0
35,137,Undirected,rank-10,1414,rank-10,1.0
35,157,Undirected,rank-10,1415,rank-10,1.0
35,160,Undirected,rank-10,1416,rank-10,2.0
36,44,Undirected,rank-10,1417,rank-10,2.0
36,48,Undirected,rank-10,1418,rank-10,1.0
36,62,Undirected,rank-10,1419,rank-10,1.0
36,65,Undirected,rank-10,1420,rank-10,1.0
36,66,Undirected,rank-10,1421,rank-10,1.0
36,71,Undirected,rank-10,1422,rank-10,1.0
36,76,Undirected,rank-10,1423,rank-10,1.0
36,80,Undirected,rank-10,1424,rank-10,1.0
36,92,Undirected,rank-10,1425,rank-10,1.0
36,99,Undirected,rank-10,1426,rank-10,1.0
36,100,Undirected,rank-10,1427,rank-10,1.0
36,101,Undirected,rank-10,1428,rank-10,1.0
36,106,Undirected,rank-10,1429,rank-10,1.0
36,110,Undirected,rank-10,1430,rank-10,1.0
36,116,Undirected,rank-10,1431,rank-10,1.0
36,126,Undirected,rank-10,1432,rank-10,1.0
36,129,Undirected,rank-10,1433,rank-10,1.0
36,134,Undirected,rank-10,1434,rank-10,1.0
36,135,Undirected,rank-10,1435,rank-10,1.0
36,146,Undirected,rank-10,1436,rank-10,1.0
36,148,Undirected,rank-10,1437,rank-10,1.0
36,151,Undirected,rank-10,1438,rank-10,1.0
36,159,Undirected,rank-10,1439,rank-10,1.0
36,160,Undirected,rank-10,1440,rank-10,1.0
36,168,Undirected,rank-10,1441,rank-10,1.0
36,181,Undirected,rank-10,1442,rank-10,1.0
37,48,Undirected,rank-10,1443,rank-10,2.0
37,52,Undirected,rank-10,1444,rank-10,1.0
37,55,Undirected,rank-10,1445,rank-10,2.0
37,58,Undirected,rank-10,1446,rank-10,1.0
37,59,Undirected,rank-10,1447,rank-10,1.0
37,65,Undirected,rank-10,1448,rank-10,1.0
37,66,Undirected,rank-10,1449,rank-10,1.0
37,67,Undirected,rank-10,1450,rank-10,2.0
37,69,Undirected,rank-10,1451,rank-10,2.0
37,70,Undirected,rank-10,1452,rank-10,2.0
37,73,Undirected,rank-10,1453,rank-10,1.0
37,75,Undirected,rank-10,1454,rank-10,1.0
37,77,Undirected,rank-10,1455,rank-10,2.0
37,79,Undirected,rank-10,1456,rank-10,1.0
37,89,Undirected,rank-10,1457,rank-10,1.0
37,94,Undirected,rank-10,1458,rank-10,1.0
37,95,Undirected,rank-10,1459,rank-10,1.0
37,98,Undirected,rank-10,1460,rank-10,1.0
37,100,Undirected,rank-10,1461,rank-10,1.0
37,101,Undirected,rank-10,1462,rank-10,1.0
37,105,Undirected,rank-10,1463,rank-10,1.0
37,106,Undirected,rank-10,1464,rank-10,2.0
37,109,Undirected,rank-10,1465,rank-10,2.0
37,117,Undirected,rank-10,1466,rank-10,2.0
37,119,Undirected,rank-10,1467,rank-10,2.0
37,128,Undirected,rank-10,1468,rank-10,1.0
37,132,Undirected,rank-10,1469,rank-10,2.0
37,157,Undirected,rank-10,1470,rank-10,2.0
37,160,Undirected,rank-10,1471,rank-10,2.0
37,161,Undirected,rank-10,1472,rank-10,1.0
37,166,Undirected,rank-10,1473,rank-10,2.0
37,169,Undirected,rank-10,1474,rank-10,1.0
37,170,Undirected,rank-10,1475,rank-10,2.0
37,171,Undirected,rank-10,1476,rank-10,1.0
37,176,Undirected,rank-10,1477,rank-10,1.0
37,177,Undirected,rank-10,1478,rank-10,2.0
37,180,Undirected,rank-10,1479,rank-10,1.0
38,40,Undirected,rank-10,1480,rank-10,2.0
38,42,Undirected,rank-10,1481,rank-10,3.0
38,75,Undirected,rank-10,1482,rank-10,1.0
38,80,Undirected,rank-10,1483,rank-10,2.0
38,104,Undirected,rank-10,1484,rank-10,1.0
38,107,Undirected,rank-10,1485,rank-10,1.0
38,137,Undirected,rank-10,1486,rank-10,1.0
38,138,Undirected,rank-10,1487,rank-10,1.0
38,140,Undirected,rank-10,1488,rank-10,2.0
38,143,Undirected,rank-10,1489,rank-10,3.0
38,153,Undirected,rank-10,1490,rank-10,2.0
38,174,Undirected,rank-10,1491,rank-10,1.0
39,41,Undirected,rank-10,1492,rank-10,2.0
39,43,Undirected,rank-10,1493,rank-10,1.0
39,136,Undirected,rank-10,1494,rank-10,2.0
39,138,Undirected,rank-10,1495,rank-10,2.0
39,142,Undirected,rank-10,1496,rank-10,1.0
39,175,Undirected,rank-10,1497,rank-10,2.0
40,42,Undirected,rank-10,1498,rank-10,2.0
40,118,Undirected,rank-10,1499,rank-10,1.0
40,138,Undirected,rank-10,1500,rank-10,2.0
40,139,Undirected,rank-10,1501,rank-10,2.0
40,143,Undirected,rank-10,1502,rank-10,2.0
40,153,Undirected,rank-10,1503,rank-10,2.0
40,174,Undirected,rank-10,1504,rank-10,3.0
40,175,Undirected,rank-10,1505,rank-10,2.0
41,82,Undirected,rank-10,1506,rank-10,1.0
41,136,Undirected,rank-10,1507,rank-10,2.0
41,138,Undirected,rank-10,1508,rank-10,2.0
41,143,Undirected,rank-10,1509,rank-10,2.0
41,153,Undirected,rank-10,1510,rank-10,2.0
41,165,Undirected,rank-10,1511,rank-10,2.0
41,174,Undirected,rank-10,1512,rank-10,3.0
42,74,Undirected,rank-10,1513,rank-10,1.0
42,80,Undirected,rank-10,1514,rank-10,2.0
42,81,Undirected,rank-10,1515,rank-10,2.0
42,87,Undirected,rank-10,1516,rank-10,2.0
42,104,Undirected,rank-10,1517,rank-10,1.0
42,105,Undirected,rank-10,1518,rank-10,2.0
42,106,Undirected,rank-10,1519,rank-10,2.0
42,140,Undirected,rank-10,1520,rank-10,3.0
42,143,Undirected,rank-10,1521,rank-10,3.0
42,153,Undirected,rank-10,1522,rank-10,2.0
42,164,Undirected,rank-10,1523,rank-10,2.0
42,174,Undirected,rank-10,1524,rank-10,2.0
43,80,Undirected,rank-10,1525,rank-10,1.0
43,81,Undirected,rank-10,1526,rank-10,1.0
43,104,Undirected,rank-10,1527,rank-10,1.0
43,105,Undirected,rank-10,1528,rank-10,1.0
43,138,Undirected,rank-10,1529,rank-10,1.0
43,141,Undirected,rank-10,1530,rank-10,1.0
43,174,Undirected,rank-10,1531,rank-10,1.0
43,175,Undirected,rank-10,1532,rank-10,1.0
44,48,Undirected,rank-10,1533,rank-10,3.0
44,52,Undirected,rank-10,1534,rank-10,2.0
44,54,Undirected,rank-10,1535,rank-10,1.0
44,56,Undirected,rank-10,1536,rank-10,1.0
44,62,Undirected,rank-10,1537,rank-10,2.0
44,65,Undirected,rank-10,1538,rank-10,1.0
44,66,Undirected,rank-10,1539,rank-10,1.0
44,67,Undirected,rank-10,1540,rank-10,2.0
44,70,Undirected,rank-10,1541,rank-10,2.0
44,71,Undirected,rank-10,1542,rank-10,1.0
44,74,Undirected,rank-10,1543,rank-10,2.0
44,76,Undirected,rank-10,1544,rank-10,3.0
44,78,Undirected,rank-10,1545,rank-10,1.0
44,80,Undirected,rank-10,1546,rank-10,2.0
44,85,Undirected,rank-10,1547,rank-10,1.0
44,95,Undirected,rank-10,1548,rank-10,1.0
44,99,Undirected,rank-10,1549,rank-10,2.0
44,100,Undirected,rank-10,1550,rank-10,2.0
44,101,Undirected,rank-10,1551,rank-10,1.0
44,106,Undirected,rank-10,1552,rank-10,2.0
44,110,Undirected,rank-10,1553,rank-10,2.0
44,116,Undirected,rank-10,1554,rank-10,2.0
44,118,Undirected,rank-10,1555,rank-10,1.0
44,126,Undirected,rank-10,1556,rank-10,1.0
44,130,Undirected,rank-10,1557,rank-10,1.0
44,134,Undirected,rank-10,1558,rank-10,1.0
44,135,Undirected,rank-10,1559,rank-10,1.0
44,136,Undirected,rank-10,1560,rank-10,3.0
44,147,Undirected,rank-10,1561,rank-10,1.0
44,148,Undirected,rank-10,1562,rank-10,2.0
44,150,Undirected,rank-10,1563,rank-10,1.0
44,153,Undirected,rank-10,1564,rank-10,1.0
44,159,Undirected,rank-10,1565,rank-10,1.0
44,181,Undirected,rank-10,1566,rank-10,2.0
45,47,Undirected,rank-10,1567,rank-10,2.0
45,48,Undirected,rank-10,1568,rank-10,1.0
45,53,Undirected,rank-10,1569,rank-10,1.0
45,67,Undirected,rank-10,1570,rank-10,1.0
45,70,Undirected,rank-10,1571,rank-10,1.0
45,75,Undirected,rank-10,1572,rank-10,1.0
45,77,Undirected,rank-10,1573,rank-10,1.0
45,79,Undirected,rank-10,1574,rank-10,1.0
45,81,Undirected,rank-10,1575,rank-10,1.0
45,85,Undirected,rank-10,1576,rank-10,1.0
45,87,Undirected,rank-10,1577,rank-10,1.0
45,93,Undirected,rank-10,1578,rank-10,1.0
45,100,Undirected,rank-10,1579,rank-10,1.0
45,101,Undirected,rank-10,1580,rank-10,1.0
45,109,Undirected,rank-10,1581,rank-10,1.0
45,119,Undirected,rank-10,1582,rank-10,1.0
45,124,Undirected,rank-10,1583,rank-10,1.0
45,125,Undirected,rank-10,1584,rank-10,1.0
45,128,Undirected,rank-10,1585,rank-10,1.0
45,132,Undirected,rank-10,1586,rank-10,2.0
45,156,Undirected,rank-10,1587,rank-10,2.0
45,157,Undirected,rank-10,1588,rank-10,2.0
45,158,Undirected,rank-10,1589,rank-10,1.0
45,160,Undirected,rank-10,1590,rank-10,2.0
45,161,Undirected,rank-10,1591,rank-10,1.0
45,166,Undirected,rank-10,1592,rank-10,1.0
45,167,Undirected,rank-10,1593,rank-10,1.0
45,168,Undirected,rank-10,1594,rank-10,2.0
45,169,Undirected,rank-10,1595,rank-10,1.0
45,170,Undirected,rank-10,1596,rank-10,1.0
45,171,Undirected,rank-10,1597,rank-10,2.0
45,176,Undirected,rank-10,1598,rank-10,1.0
45,177,Undirected,rank-10,1599,rank-10,2.0
45,180,Undirected,rank-10,1600,rank-10,2.0
46,51,Undirected,rank-10,1601,rank-10,2.0
46,63,Undirected,rank-10,1602,rank-10,3.0
46,68,Undirected,rank-10,1603,rank-10,2.0
46,69,Undirected,rank-10,1604,rank-10,2.0
46,116,Undirected,rank-10,1605,rank-10,2.0
46,117,Undirected,rank-10,1606,rank-10,3.0
47,49,Undirected,rank-10,1607,rank-10,2.0
47,68,Undirected,rank-10,1608,rank-10,1.0
47,69,Undirected,rank-10,1609,rank-10,2.0
47,116,Undirected,rank-10,1610,rank-10,3.0
47,122,Undirected,rank-10,1611,rank-10,2.0
48,50,Undirected,rank-10,1612,rank-10,1.0
48,52,Undirected,rank-10,1613,rank-10,2.0
48,54,Undirected,rank-10,1614,rank-10,2.0
48,58,Undirected,rank-10,1615,rank-10,2.0
48,62,Undirected,rank-10,1616,rank-10,2.0
48,64,Undirected,rank-10,1617,rank-10,2.0
48,110,Undirected,rank-10,1618,rank-10,1.0
48,111,Undirected,rank-10,1619,rank-10,1.0
48,128,Undirected,rank-10,1620,rank-10,2.0
48,146,Undirected,rank-10,1621,rank-10,1.0
48,150,Undirected,rank-10,1622,rank-10,1.0
48,158,Undirected,rank-10,1623,rank-10,2.0
49,51,Undirected,rank-10,1624,rank-10,1.0
49,55,Undirected,rank-10,1625,rank-10,1.0
49,59,Undirected,rank-10,1626,rank-10,1.0
49,65,Undirected,rank-10,1627,rank-10,1.0
49,66,Undirected,rank-10,1628,rank-10,1.0
49,67,Undirected,rank-10,1629,rank-10,1.0
49,71,Undirected,rank-10,1630,rank-10,1.0
49,101,Undirected,rank-10,1631,rank-10,1.0
49,128,Undirected,rank-10,1632,rank-10,1.0
49,147,Undirected,rank-10,1633,rank-10,1.0
50,53,Undirected,rank-10,1634,rank-10,1.0
50,54,Undirected,rank-10,1635,rank-10,3.0
50,60,Undirected,rank-10,1636,rank-10,1.0
50,61,Undirected,rank-10,1637,rank-10,2.0
51,60,Undirected,rank-10,1638,rank-10,2.0
51,61,Undirected,rank-10,1639,rank-10,1.0
51,112,Undirected,rank-10,1640,rank-10,1.0
51,116,Undirected,rank-10,1641,rank-10,2.0
52,66,Undirected,rank-10,1642,rank-10,1.0
52,99,Undirected,rank-10,1643,rank-10,1.0
52,112,Undirected,rank-10,1644,rank-10,1.0
52,113,Undirected,rank-10,1645,rank-10,1.0
53,61,Undirected,rank-10,1646,rank-10,1.0
53,65,Undirected,rank-10,1647,rank-10,1.0
53,66,Undirected,rank-10,1648,rank-10,1.0
53,67,Undirected,rank-10,1649,rank-10,1.0
